District,KDG_District,Original Maize Production Value,Perturbation,Factor,New Maize Production Values,Percentage Change,Change,Initial Stress,Initial Stability,Stress,Stability
CHIKKABALLAPURA,Chikkaballapura,7132.0,20,MotorVehicles_Tractors,9012,26.360067302299495,1880.0,0.11785636164783082,0.8821436383521691,0.13579787300050883,0.8642021269994912
SHIVAMOGGA,Shivamogga,248.0,20,MotorVehicles_Tractors,278,12.096774193548388,30.0,0.13129566168428727,0.8687043383157127,0.12300112927044166,0.8769988707295584
TUMAKURU,Tumakuru,39626.0,20,MotorVehicles_Tractors,49172,24.0902437793368,9546.0,0.39828758918806306,0.6017124108119369,0.42790840322577794,0.572091596774222
CHIKKAMAGALURU,Chikkamagaluru,3909.0,20,MotorVehicles_Tractors,5099,30.442568431823997,1190.0,0.21211811884797666,0.7878818811520234,0.20858174623857212,0.7914182537614278
DAKSHINA KANNADA,Dakshina Kannada,0.0,20,MotorVehicles_Tractors,0,,0.0,0.02952242070725483,0.9704775792927451,0.030766414752491218,0.9692335852475088
UDUPI,Udupi,3623.0,20,MotorVehicles_Tractors,4151,14.5735578250069,528.0,0.023733138899015675,0.9762668611009844,0.022417879701674054,0.9775821202983259
HASSAN,Hassan,521.0,20,MotorVehicles_Tractors,608,16.698656429942417,87.0,0.10607607242678335,0.8939239275732167,0.11243686633657222,0.8875631336634278
KODAGU,Kodagu,45.0,20,MotorVehicles_Tractors,59,31.11111111111111,14.0,0.012424352898286549,0.9875756471017134,0.012198602682948017,0.987801397317052
MANDYA,Mandya,1021.0,20,MotorVehicles_Tractors,1163,13.907933398628794,142.0,0.14847685016405396,0.851523149835946,0.15428564337391262,0.8457143566260874
MYSURU,Mysuru,2170.0,20,MotorVehicles_Tractors,2518,16.036866359447004,348.0,0.006467371491068172,0.9935326285089319,0.003992777632999513,0.9960072223670005
CHAMARAJANAGAR,Chamarajanagara,8867.0,20,MotorVehicles_Tractors,9529,7.4658847411751434,662.0,0.09031474055170738,0.9096852594482926,0.07757632916785592,0.922423670832144
BELAGAVI,Belagavi,39530.0,20,MotorVehicles_Tractors,42587,7.733367062990134,3057.0,0.2576536638716733,0.7423463361283267,0.2271397192956331,0.772860280704367
VIJAYAPURA,Vijayapura,27528.0,20,MotorVehicles_Tractors,29604,7.541412380122058,2076.0,0.032545388261028096,0.967454611738972,0.022922949009096194,0.9770770509909038
BAGALKOT,Bagalkote,25444.0,20,MotorVehicles_Tractors,27804,9.275271183776136,2360.0,0.0819832300401021,0.9180167699598979,0.08160033754017593,0.9183996624598241
DHARAWAD,Dharwad,21178.0,20,MotorVehicles_Tractors,23240,9.736519029181226,2062.0,0.030200510390083868,0.9697994896099161,0.02958440365833981,0.9704155963416602
GADAG,Gadag,31332.0,20,MotorVehicles_Tractors,36768,17.349674454232094,5436.0,0.08125410134888805,0.9187458986511119,0.09993777489403116,0.9000622251059689
HAVERI,Haveri,18309.0,20,MotorVehicles_Tractors,19140,4.538751433721121,831.0,0.0189802614447164,0.9810197385552836,0.007997078433770982,0.992002921566229
UTTARA KANNADA,Uttara Kannada,3825.0,20,MotorVehicles_Tractors,4001,4.601307189542483,176.0,0.18596573095151295,0.8140342690484871,0.17222242904831042,0.8277775709516896
BALLARI,Ballari,22938.5,20,MotorVehicles_Tractors,27823,21.29389454410707,4884.5,0.11273787823550857,0.8872621217644914,0.09050118688628045,0.9094988131137196
BIDAR,Bidar,261.0,20,MotorVehicles_Tractors,294,12.643678160919542,33.0,0.04160408312067079,0.9583959168793292,0.03884193936686398,0.961158060633136
KALABURAGI,Kalaburagi,3114.0,20,MotorVehicles_Tractors,3424,9.955041746949261,310.0,0.24246931583424478,0.7575306841657552,0.22437321353966305,0.775626786460337
YADGIRI,Yadgir,31435.0,20,MotorVehicles_Tractors,34616,10.11929378081756,3181.0,0.17841779074006564,0.8215822092599343,0.16739262623630297,0.832607373763697
RAICHUR,Raichur,26958.0,20,MotorVehicles_Tractors,30353,12.593664218413828,3395.0,0.007400656215822088,0.9925993437841779,0.0016579179231351882,0.9983420820768648
KOPPAL,Koppal,29982.0,20,MotorVehicles_Tractors,32586,8.685211126676005,2604.0,0.0592023332118119,0.9407976667881881,0.030673963491058887,0.9693260365089411
VIJAYANAGARA,Vijayanagara,22938.5,20,MotorVehicles_Tractors,27823,21.29389454410707,4884.5,0.12175841536031112,0.8782415846396889,0.10035201800214272,0.8996479819978573
BENGALURU,Bengaluru Urban,71.0,20,LivestockCensus_2012_Sheep,77,8.450704225352112,6.0,0.03568355814801312,0.9643164418519868,0.03238567953411799,0.967614320465882
BENGALURU(R),Bengaluru Rural,206.0,20,LivestockCensus_2012_Sheep,222,7.766990291262135,16.0,0.16460517681370762,0.8353948231862924,0.16931960586775438,0.8306803941322456
RAMANAGARA,Ramanagara,4830.0,20,LivestockCensus_2012_Sheep,5204,7.743271221532091,374.0,0.07478235508567264,0.9252176449143273,0.08289554512617638,0.9171044548738236
CHITRADURGA,Chitradurga,68575.0,20,LivestockCensus_2012_Sheep,81394,18.69340138534451,12819.0,0.6908377688662048,0.30916223113379515,0.6940536157456324,0.3059463842543676
DAVANAGERE,Davanagere,16592.0,20,LivestockCensus_2012_Sheep,17032,2.651880424300868,440.0,0.09081540891967432,0.9091845910803257,0.11955631455226018,0.8804436854477398
KOLAR,Kolar,5810.0,20,LivestockCensus_2012_Sheep,8414,44.81927710843374,2604.0,0.031221290557783443,0.9687787094422166,0.0489532397965452,0.9510467602034548
CHIKKABALLAPURA,Chikkaballapura,7132.0,20,LivestockCensus_2012_Sheep,8637,21.102075154234438,1505.0,0.11785636164783082,0.8821436383521691,0.12454234955893555,0.8754576504410645
SHIVAMOGGA,Shivamogga,248.0,20,LivestockCensus_2012_Sheep,249,0.4032258064516129,1.0,0.13129566168428727,0.8687043383157127,0.11492247585817136,0.8850775241418286
TUMAKURU,Tumakuru,39626.0,20,LivestockCensus_2012_Sheep,47686,20.340180689446324,8060.0,0.39828758918806306,0.6017124108119369,0.4073483829976938,0.5926516170023062
CHIKKAMAGALURU,Chikkamagaluru,3909.0,20,LivestockCensus_2012_Sheep,4381,12.074699411614223,472.0,0.21211811884797666,0.7878818811520234,0.21040511936646786,0.7895948806335321
DAKSHINA KANNADA,Dakshina Kannada,0.0,20,LivestockCensus_2012_Sheep,0,,0.0,0.02952242070725483,0.9704775792927451,0.026451581197631274,0.9735484188023688
UDUPI,Udupi,3623.0,20,LivestockCensus_2012_Sheep,3623,0.0,0.0,0.023733138899015675,0.9762668611009844,0.018508735287613334,0.9814912647123867
HASSAN,Hassan,521.0,20,LivestockCensus_2012_Sheep,563,8.061420345489443,42.0,0.10607607242678335,0.8939239275732167,0.10745263778656904,0.892547362213431
KODAGU,Kodagu,45.0,20,LivestockCensus_2012_Sheep,45,0.0,0.0,0.012424352898286549,0.9875756471017134,0.011708479740521414,0.9882915202594786
MANDYA,Mandya,1021.0,20,LivestockCensus_2012_Sheep,1311,28.40352595494613,290.0,0.14847685016405396,0.851523149835946,0.14691254883652358,0.8530874511634764
MYSURU,Mysuru,2170.0,20,LivestockCensus_2012_Sheep,2431,12.027649769585254,261.0,0.006467371491068172,0.9935326285089319,0.00815477799346389,0.9918452220065361
CHAMARAJANAGAR,Chamarajanagara,8867.0,20,LivestockCensus_2012_Sheep,10460,17.96549001917221,1593.0,0.09031474055170738,0.9096852594482926,0.09187409391355628,0.9081259060864437
BELAGAVI,Belagavi,39530.0,20,LivestockCensus_2012_Sheep,42739,8.117885150518592,3209.0,0.2576536638716733,0.7423463361283267,0.23237093643266088,0.7676290635673391
VIJAYAPURA,Vijayapura,27528.0,20,LivestockCensus_2012_Sheep,29127,5.808631211857018,1599.0,0.032545388261028096,0.967454611738972,0.010268570164877033,0.989731429835123
BAGALKOT,Bagalkote,25444.0,20,LivestockCensus_2012_Sheep,29881,17.438295865429964,4437.0,0.0819832300401021,0.9180167699598979,0.047202496498513435,0.9527975035014866
DHARAWAD,Dharwad,21178.0,20,LivestockCensus_2012_Sheep,21837,3.1117197091321183,659.0,0.030200510390083868,0.9697994896099161,0.039364080890483266,0.9606359191095167
GADAG,Gadag,31332.0,20,LivestockCensus_2012_Sheep,34446,9.938720796629644,3114.0,0.08125410134888805,0.9187458986511119,0.06919428950536899,0.930805710494631
HAVERI,Haveri,18309.0,20,LivestockCensus_2012_Sheep,19143,4.555136817958381,834.0,0.0189802614447164,0.9810197385552836,0.0020868509086313936,0.9979131490913686
UTTARA KANNADA,Uttara Kannada,3825.0,20,LivestockCensus_2012_Sheep,3836,0.2875816993464052,11.0,0.18596573095151295,0.8140342690484871,0.16809838563039042,0.8319016143696096
BALLARI,Ballari,22938.5,20,LivestockCensus_2012_Sheep,27706,20.783835037164593,4767.5,0.11273787823550857,0.8872621217644914,0.08439021479294717,0.9156097852070528
BIDAR,Bidar,261.0,20,LivestockCensus_2012_Sheep,278,6.513409961685824,17.0,0.04160408312067079,0.9583959168793292,0.035555446347396616,0.9644445536526034
KALABURAGI,Kalaburagi,3114.0,20,LivestockCensus_2012_Sheep,3172,1.8625561978163132,58.0,0.24246931583424478,0.7575306841657552,0.22907503419580477,0.7709249658041952
YADGIRI,Yadgir,31435.0,20,LivestockCensus_2012_Sheep,36047,14.671544456815653,4612.0,0.17841779074006564,0.8215822092599343,0.18930551801525097,0.810694481984749
RAICHUR,Raichur,26958.0,20,LivestockCensus_2012_Sheep,29617,9.863491356925588,2659.0,0.007400656215822088,0.9925993437841779,0.018089785487873766,0.9819102145121262
KOPPAL,Koppal,29982.0,20,LivestockCensus_2012_Sheep,32686,9.018744580081382,2704.0,0.0592023332118119,0.9407976667881881,0.034582401651227335,0.9654175983487727
VIJAYANAGARA,Vijayanagara,22938.5,20,LivestockCensus_2012_Sheep,27706,20.783835037164593,4767.5,0.12175841536031112,0.8782415846396889,0.09454218574669715,0.9054578142533029
BENGALURU,Bengaluru Urban,71.0,-20,TotalNPK,17,-76.05633802816901,-54.0,0.03568355814801312,0.9643164418519868,0.04022099246368369,0.9597790075363163
BENGALURU(R),Bengaluru Rural,206.0,-20,TotalNPK,133,-35.43689320388349,-73.0,0.16460517681370762,0.8353948231862924,0.15216441548039464,0.8478355845196054
RAMANAGARA,Ramanagara,4830.0,-20,TotalNPK,4320,-10.559006211180124,-510.0,0.07478235508567264,0.9252176449143273,0.0684239268940911,0.9315760731059088
CHITRADURGA,Chitradurga,68575.0,-20,TotalNPK,54934,-19.89208895370033,-13641.0,0.6908377688662048,0.30916223113379515,0.6812684312083591,0.3187315687916409
DAVANAGERE,Davanagere,16592.0,-20,TotalNPK,13026,-21.49228543876567,-3566.0,0.09081540891967432,0.9091845910803257,0.11062062353612218,0.8893793764638778
KOLAR,Kolar,5810.0,-20,TotalNPK,2191,-62.28915662650603,-3619.0,0.031221290557783443,0.9687787094422166,0.0012105435613645465,0.9987894564386355
CHIKKABALLAPURA,Chikkaballapura,7132.0,-20,TotalNPK,4382,-38.55860908581043,-2750.0,0.11785636164783082,0.8821436383521691,0.1257751726314001,0.8742248273686
SHIVAMOGGA,Shivamogga,248.0,-20,TotalNPK,191,-22.983870967741936,-57.0,0.13129566168428727,0.8687043383157127,0.1393017075035497,0.8606982924964504
TUMAKURU,Tumakuru,39626.0,-20,TotalNPK,31550,-20.38055821935093,-8076.0,0.39828758918806306,0.6017124108119369,0.3980802937551035,0.6019197062448964
CHIKKAMAGALURU,Chikkamagaluru,3909.0,-20,TotalNPK,2702,-30.877462266564336,-1207.0,0.21211811884797666,0.7878818811520234,0.22024091247158925,0.7797590875284107
DAKSHINA KANNADA,Dakshina Kannada,0.0,-20,TotalNPK,0,,0.0,0.02952242070725483,0.9704775792927451,0.030172570721229107,0.9698274292787709
UDUPI,Udupi,3623.0,-20,TotalNPK,3445,-4.913055478884902,-178.0,0.023733138899015675,0.9762668611009844,0.033517493719736405,0.9664825062802636
HASSAN,Hassan,521.0,-20,TotalNPK,459,-11.900191938579654,-62.0,0.10607607242678335,0.8939239275732167,0.10400055824565237,0.8959994417543476
KODAGU,Kodagu,45.0,-20,TotalNPK,24,-46.666666666666664,-21.0,0.012424352898286549,0.9875756471017134,0.013962209196490332,0.9860377908035096
MANDYA,Mandya,1021.0,-20,TotalNPK,843,-17.43388834476004,-178.0,0.14847685016405396,0.851523149835946,0.15247023701168674,0.8475297629883133
MYSURU,Mysuru,2170.0,-20,TotalNPK,1914,-11.797235023041475,-256.0,0.006467371491068172,0.9935326285089319,0.00692194269487021,0.9930780573051298
CHAMARAJANAGAR,Chamarajanagara,8867.0,-20,TotalNPK,7851,-11.458215856546747,-1016.0,0.09031474055170738,0.9096852594482926,0.09997451487239234,0.9000254851276077
BELAGAVI,Belagavi,39530.0,-20,TotalNPK,33386,-15.542625853781939,-6144.0,0.2576536638716733,0.7423463361283267,0.25386827829759345,0.7461317217024066
VIJAYAPURA,Vijayapura,27528.0,-20,TotalNPK,25175,-8.547660563789595,-2353.0,0.032545388261028096,0.967454611738972,0.07319692722175702,0.926803072778243
BAGALKOT,Bagalkote,25444.0,-20,TotalNPK,21139,-16.919509511083163,-4305.0,0.0819832300401021,0.9180167699598979,0.11902646812538686,0.8809735318746131
DHARAWAD,Dharwad,21178.0,-20,TotalNPK,18381,-13.207101709320993,-2797.0,0.030200510390083868,0.9697994896099161,0.040453089161539335,0.9595469108384607
GADAG,Gadag,31332.0,-20,TotalNPK,28983,-7.497127537342014,-2349.0,0.08125410134888805,0.9187458986511119,0.11917157732135703,0.8808284226786429
HAVERI,Haveri,18309.0,-20,TotalNPK,16522,-9.760227210661423,-1787.0,0.0189802614447164,0.9810197385552836,0.029341703550754383,0.9706582964492456
UTTARA KANNADA,Uttara Kannada,3825.0,-20,TotalNPK,3522,-7.92156862745098,-303.0,0.18596573095151295,0.8140342690484871,0.19774638657297844,0.8022536134270215
BALLARI,Ballari,22938.5,-20,TotalNPK,20134,-12.226169976240818,-2804.5,0.11273787823550857,0.8872621217644914,0.11313576291549865,0.8868642370845014
BIDAR,Bidar,261.0,-20,TotalNPK,225,-13.793103448275861,-36.0,0.04160408312067079,0.9583959168793292,0.04842174245458186,0.9515782575454181
KALABURAGI,Kalaburagi,3114.0,-20,TotalNPK,2885,-7.353885677585099,-229.0,0.24246931583424478,0.7575306841657552,0.2525454788170046,0.7474545211829954
YADGIRI,Yadgir,31435.0,-20,TotalNPK,24875,-20.86845872435184,-6560.0,0.17841779074006564,0.8215822092599343,0.14004684409169788,0.8599531559083021
RAICHUR,Raichur,26958.0,-20,TotalNPK,23485,-12.883003190147639,-3473.0,0.007400656215822088,0.9925993437841779,0.004576400771835298,0.9954235992281647
KOPPAL,Koppal,29982.0,-20,TotalNPK,27359,-8.748582482823027,-2623.0,0.0592023332118119,0.9407976667881881,0.08344558925255763,0.9165544107474424
VIJAYANAGARA,Vijayanagara,22938.5,-20,TotalNPK,20134,-12.226169976240818,-2804.5,0.12175841536031112,0.8782415846396889,0.12182497785221058,0.8781750221477894
BENGALURU,Bengaluru Urban,71.0,-20,AreaUnderOilSeeds_GroundNut,61,-14.084507042253522,-10.0,0.03568355814801312,0.9643164418519868,0.040010083549409395,0.9599899164505906
BENGALURU(R),Bengaluru Rural,206.0,-20,AreaUnderOilSeeds_GroundNut,182,-11.650485436893204,-24.0,0.16460517681370762,0.8353948231862924,0.15692523768366465,0.8430747623163354
RAMANAGARA,Ramanagara,4830.0,-20,AreaUnderOilSeeds_GroundNut,4384,-9.233954451345756,-446.0,0.07478235508567264,0.9252176449143273,0.062017430135407656,0.9379825698645924
CHITRADURGA,Chitradurga,68575.0,-20,AreaUnderOilSeeds_GroundNut,55536,-19.01421800947867,-13039.0,0.6908377688662048,0.30916223113379515,0.6945260731777585,0.3054739268222415
DAVANAGERE,Davanagere,16592.0,-20,AreaUnderOilSeeds_GroundNut,14532,-12.415621986499518,-2060.0,0.09081540891967432,0.9091845910803257,0.07115804763276673,0.9288419523672333
KOLAR,Kolar,5810.0,-20,AreaUnderOilSeeds_GroundNut,4649,-19.98278829604131,-1161.0,0.031221290557783443,0.9687787094422166,0.041576634975511374,0.9584233650244887
CHIKKABALLAPURA,Chikkaballapura,7132.0,-20,AreaUnderOilSeeds_GroundNut,4498,-36.93213684800897,-2634.0,0.11785636164783082,0.8821436383521691,0.13342696629213485,0.8665730337078652
SHIVAMOGGA,Shivamogga,248.0,-20,AreaUnderOilSeeds_GroundNut,188,-24.193548387096776,-60.0,0.13129566168428727,0.8687043383157127,0.14183232497839238,0.8581676750216076
TUMAKURU,Tumakuru,39626.0,-20,AreaUnderOilSeeds_GroundNut,30893,-22.038560541058903,-8733.0,0.39828758918806306,0.6017124108119369,0.37896653907889866,0.6210334609211013
CHIKKAMAGALURU,Chikkamagaluru,3909.0,-20,AreaUnderOilSeeds_GroundNut,3095,-20.823740086978766,-814.0,0.21211811884797666,0.7878818811520234,0.21415966991809687,0.7858403300819031
DAKSHINA KANNADA,Dakshina Kannada,0.0,-20,AreaUnderOilSeeds_GroundNut,0,,0.0,0.02952242070725483,0.9704775792927451,0.031069936617689427,0.9689300633823106
UDUPI,Udupi,3623.0,-20,AreaUnderOilSeeds_GroundNut,3370,-6.9831631244824734,-253.0,0.023733138899015675,0.9762668611009844,0.029935537309132818,0.9700644626908672
HASSAN,Hassan,521.0,-20,AreaUnderOilSeeds_GroundNut,401,-23.032629558541267,-120.0,0.10607607242678335,0.8939239275732167,0.10289721982137713,0.8971027801786229
KODAGU,Kodagu,45.0,-20,AreaUnderOilSeeds_GroundNut,36,-20.0,-9.0,0.012424352898286549,0.9875756471017134,0.012790502256794394,0.9872094977432057
MANDYA,Mandya,1021.0,-20,AreaUnderOilSeeds_GroundNut,831,-18.60920666013712,-190.0,0.14847685016405396,0.851523149835946,0.1459773840391818,0.8540226159608182
MYSURU,Mysuru,2170.0,-20,AreaUnderOilSeeds_GroundNut,1838,-15.299539170506913,-332.0,0.006467371491068172,0.9935326285089319,0.004906727167963115,0.9950932728320369
CHAMARAJANAGAR,Chamarajanagara,8867.0,-20,AreaUnderOilSeeds_GroundNut,7174,-19.093267170407128,-1693.0,0.09031474055170738,0.9096852594482926,0.08684456928838949,0.9131554307116105
BELAGAVI,Belagavi,39530.0,-20,AreaUnderOilSeeds_GroundNut,34210,-13.458133063496078,-5320.0,0.2576536638716733,0.7423463361283267,0.28911696917314894,0.710883030826851
VIJAYAPURA,Vijayapura,27528.0,-20,AreaUnderOilSeeds_GroundNut,24005,-12.797878523684975,-3523.0,0.032545388261028096,0.967454611738972,0.03662849322961681,0.9633715067703832
BAGALKOT,Bagalkote,25444.0,-20,AreaUnderOilSeeds_GroundNut,21700,-14.714667505109261,-3744.0,0.0819832300401021,0.9180167699598979,0.09554523192163644,0.9044547680783636
DHARAWAD,Dharwad,21178.0,-20,AreaUnderOilSeeds_GroundNut,16038,-24.27046935499103,-5140.0,0.030200510390083868,0.9697994896099161,0.06690705128205127,0.9330929487179487
GADAG,Gadag,31332.0,-20,AreaUnderOilSeeds_GroundNut,25478,-18.683773777607556,-5854.0,0.08125410134888805,0.9187458986511119,0.06810254352389189,0.9318974564761081
HAVERI,Haveri,18309.0,-20,AreaUnderOilSeeds_GroundNut,15780,-13.812878912010488,-2529.0,0.0189802614447164,0.9810197385552836,0.036972157056426674,0.9630278429435734
UTTARA KANNADA,Uttara Kannada,3825.0,-20,AreaUnderOilSeeds_GroundNut,3547,-7.26797385620915,-278.0,0.18596573095151295,0.8140342690484871,0.18672932872371073,0.8132706712762893
BALLARI,Ballari,22938.5,-20,AreaUnderOilSeeds_GroundNut,18152,-20.866665213505676,-4786.5,0.11273787823550857,0.8872621217644914,0.13826809894225622,0.8617319010577438
BIDAR,Bidar,261.0,-20,AreaUnderOilSeeds_GroundNut,232,-11.11111111111111,-29.0,0.04160408312067079,0.9583959168793292,0.045267934312878136,0.9547320656871219
KALABURAGI,Kalaburagi,3114.0,-20,AreaUnderOilSeeds_GroundNut,2746,-11.817597944765575,-368.0,0.24246931583424478,0.7575306841657552,0.2622803226735811,0.737719677326419
YADGIRI,Yadgir,31435.0,-20,AreaUnderOilSeeds_GroundNut,27699,-11.884841736917448,-3736.0,0.17841779074006564,0.8215822092599343,0.19715139729184677,0.8028486027081532
RAICHUR,Raichur,26958.0,-20,AreaUnderOilSeeds_GroundNut,23499,-12.831070554195415,-3459.0,0.007400656215822088,0.9925993437841779,0.006842408527801824,0.9931575914721982
KOPPAL,Koppal,29982.0,-20,AreaUnderOilSeeds_GroundNut,27839,-7.1476219064772195,-2143.0,0.0592023332118119,0.9407976667881881,0.11601123595505619,0.8839887640449438
VIJAYANAGARA,Vijayanagara,22938.5,-20,AreaUnderOilSeeds_GroundNut,18152,-20.866665213505676,-4786.5,0.12175841536031112,0.8782415846396889,0.145266133679055,0.854733866320945
BENGALURU,Bengaluru Urban,71.0,-20,MotorVehicles_Tractors,13,-81.69014084507043,-58.0,0.03568355814801312,0.9643164418519868,0.03252837393487254,0.9674716260651275
BENGALURU(R),Bengaluru Rural,206.0,-20,MotorVehicles_Tractors,199,-3.3980582524271843,-7.0,0.16460517681370762,0.8353948231862924,0.13786727009157446,0.8621327299084256
RAMANAGARA,Ramanagara,4830.0,-20,MotorVehicles_Tractors,3507,-27.391304347826086,-1323.0,0.07478235508567264,0.9252176449143273,0.07721245978149419,0.9227875402185058
CHITRADURGA,Chitradurga,68575.0,-20,MotorVehicles_Tractors,56566,-17.512212905577833,-12009.0,0.6908377688662048,0.30916223113379515,0.7046706502139094,0.2953293497860906
DAVANAGERE,Davanagere,16592.0,-20,MotorVehicles_Tractors,14625,-11.855110896817743,-1967.0,0.09081540891967432,0.9091845910803257,0.07464436823062143,0.9253556317693785
KOLAR,Kolar,5810.0,-20,MotorVehicles_Tractors,1138,-80.4130808950086,-4672.0,0.031221290557783443,0.9687787094422166,0.028055722518827562,0.9719442774811724
CHIKKABALLAPURA,Chikkaballapura,7132.0,-20,MotorVehicles_Tractors,5251,-26.374088614694337,-1881.0,0.11785636164783082,0.8821436383521691,0.09229926104020086,0.9077007389597991
SHIVAMOGGA,Shivamogga,248.0,-20,MotorVehicles_Tractors,217,-12.5,-31.0,0.13129566168428727,0.8687043383157127,0.14311423823498215,0.8568857617650179
TUMAKURU,Tumakuru,39626.0,-20,MotorVehicles_Tractors,30079,-24.092767374955837,-9547.0,0.39828758918806306,0.6017124108119369,0.3560973022663791,0.6439026977336209
CHIKKAMAGALURU,Chikkamagaluru,3909.0,-20,MotorVehicles_Tractors,2718,-30.46815042210284,-1191.0,0.21211811884797666,0.7878818811520234,0.2171622529434643,0.7828377470565357
DAKSHINA KANNADA,Dakshina Kannada,0.0,-20,MotorVehicles_Tractors,0,,0.0,0.02952242070725483,0.9704775792927451,0.027733090549093096,0.9722669094509069
UDUPI,Udupi,3623.0,-20,MotorVehicles_Tractors,3094,-14.601159260281534,-529.0,0.023733138899015675,0.9762668611009844,0.025602835625640846,0.9743971643743592
HASSAN,Hassan,521.0,-20,MotorVehicles_Tractors,433,-16.89059500959693,-88.0,0.10607607242678335,0.8939239275732167,0.09701941095357636,0.9029805890464236
KODAGU,Kodagu,45.0,-20,MotorVehicles_Tractors,30,-33.33333333333333,-15.0,0.012424352898286549,0.9875756471017134,0.012752065433888436,0.9872479345661116
MANDYA,Mandya,1021.0,-20,MotorVehicles_Tractors,878,-14.005876591576886,-143.0,0.14847685016405396,0.851523149835946,0.14020436304493866,0.8597956369550613
MYSURU,Mysuru,2170.0,-20,MotorVehicles_Tractors,1821,-16.082949308755758,-349.0,0.006467371491068172,0.9935326285089319,0.009992751829721036,0.990007248170279
CHAMARAJANAGAR,Chamarajanagara,8867.0,-20,MotorVehicles_Tractors,8204,-7.477162512687493,-663.0,0.09031474055170738,0.9096852594482926,0.10846327004443188,0.8915367299555681
BELAGAVI,Belagavi,39530.0,-20,MotorVehicles_Tractors,36472,-7.735896787250189,-3058.0,0.2576536638716733,0.7423463361283267,0.3011278860092636,0.6988721139907363
VIJAYAPURA,Vijayapura,27528.0,-20,MotorVehicles_Tractors,25451,-7.545045045045046,-2077.0,0.032545388261028096,0.967454611738972,0.046253933458261065,0.953746066541739
BAGALKOT,Bagalkote,25444.0,-20,MotorVehicles_Tractors,23083,-9.279201383430278,-2361.0,0.0819832300401021,0.9180167699598979,0.08253014178128198,0.917469858218718
DHARAWAD,Dharwad,21178.0,-20,MotorVehicles_Tractors,19115,-9.741240910378695,-2063.0,0.030200510390083868,0.9697994896099161,0.031078739879079276,0.9689212601209207
GADAG,Gadag,31332.0,-20,MotorVehicles_Tractors,25895,-17.352866079407633,-5437.0,0.08125410134888805,0.9187458986511119,0.054639081528025435,0.9453609184719746
HAVERI,Haveri,18309.0,-20,MotorVehicles_Tractors,17477,-4.544213228466874,-832.0,0.0189802614447164,0.9810197385552836,0.05741207489607597,0.942587925103924
UTTARA KANNADA,Uttara Kannada,3825.0,-20,MotorVehicles_Tractors,3648,-4.627450980392156,-177.0,0.18596573095151295,0.8140342690484871,0.20554750203302333,0.7944524979669767
BALLARI,Ballari,22938.5,-20,MotorVehicles_Tractors,18053,-21.29825402707239,-4885.5,0.11273787823550857,0.8872621217644914,0.1444178986872477,0.8555821013127523
BIDAR,Bidar,261.0,-20,MotorVehicles_Tractors,227,-13.026819923371647,-34.0,0.04160408312067079,0.9583959168793292,0.04553972350882155,0.9544602764911785
KALABURAGI,Kalaburagi,3114.0,-20,MotorVehicles_Tractors,2803,-9.987154784842646,-311.0,0.24246931583424478,0.7575306841657552,0.2682530141781282,0.7317469858218718
YADGIRI,Yadgir,31435.0,-20,MotorVehicles_Tractors,28253,-10.12247494830603,-3182.0,0.17841779074006564,0.8215822092599343,0.19412721422762796,0.805872785772372
RAICHUR,Raichur,26958.0,-20,MotorVehicles_Tractors,23562,-12.597373692410416,-3396.0,0.007400656215822088,0.9925993437841779,0.015581798253367696,0.9844182017466323
KOPPAL,Koppal,29982.0,-20,MotorVehicles_Tractors,27377,-8.68854646121006,-2605.0,0.0592023332118119,0.9407976667881881,0.09984442951596367,0.9001555704840363
VIJAYANAGARA,Vijayanagara,22938.5,-20,MotorVehicles_Tractors,18053,-21.29825402707239,-4885.5,0.12175841536031112,0.8782415846396889,0.15225577201852697,0.8477442279814731
BENGALURU,Bengaluru Urban,71.0,-20,LivestockCensus_2012_Sheep,64,-9.859154929577464,-7.0,0.03568355814801312,0.9643164418519868,0.040498609990135416,0.9595013900098646
BENGALURU(R),Bengaluru Rural,206.0,-20,LivestockCensus_2012_Sheep,189,-8.25242718446602,-17.0,0.16460517681370762,0.8353948231862924,0.15772576450542553,0.8422742354945745
RAMANAGARA,Ramanagara,4830.0,-20,LivestockCensus_2012_Sheep,4455,-7.763975155279502,-375.0,0.07478235508567264,0.9252176449143273,0.06293964666846022,0.9370603533315398
CHITRADURGA,Chitradurga,68575.0,-20,LivestockCensus_2012_Sheep,55755,-18.69485964272694,-12820.0,0.6908377688662048,0.30916223113379515,0.6861555017487221,0.3138444982512779
DAVANAGERE,Davanagere,16592.0,-20,LivestockCensus_2012_Sheep,16151,-2.657907425265188,-441.0,0.09081540891967432,0.9091845910803257,0.0488595940573342,0.9511404059426658
KOLAR,Kolar,5810.0,-20,LivestockCensus_2012_Sheep,3205,-44.836488812392425,-2605.0,0.031221290557783443,0.9687787094422166,0.0053358443188951665,0.9946641556811049
CHIKKABALLAPURA,Chikkaballapura,7132.0,-20,LivestockCensus_2012_Sheep,5626,-21.116096466629276,-1506.0,0.11785636164783082,0.8821436383521691,0.10809792843691149,0.8919020715630885
SHIVAMOGGA,Shivamogga,248.0,-20,LivestockCensus_2012_Sheep,246,-0.8064516129032258,-2.0,0.13129566168428727,0.8687043383157127,0.15520043045466778,0.8447995695453322
